guid,name,groupPrefab,category,condition,conditionModifiers,conditionSource,incompatible,enabled,reviewStatus,reviewTag,usability,weapons,forms,sourceUnit,hasRuleEntry,notes
893332545,Hold to Teleport,AB_Interact_UseWaypoint_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1696712851,Hold to Teleport,AB_Interact_UseWaypoint_Blocked_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
421907078,Hold to Unlock,AB_Interact_OpenContainer_Hold_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1861621769,Holy Resistance Flask,AB_Consumable_HolyResistancePotion_T02_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1898092173,Holy Resistance Potion,AB_Consumable_HolyResistancePotion_T01_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-805514691,Holy Resistance Potion,AB_Consumable_SilverResistancePotion_T02_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-880319836,Horse Vampire Thrust,AB_Horse_Vampire_Thrust_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
875909348,Howl,AB_Shapeshift_Wolf_Howl_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-980532804,Human Form,AB_Shapeshift_Human_Group,Shapeshift,,,,,,Unreviewed,,Working,,,,,
-1710744334,Ice Ranger Blood Mend,AB_IceRanger_BloodMend_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,General Elena the Hollow,,
-1432758970,Illusion Curse,AB_Illusion_Curse_Group,,,,,,,Unreviewed,,Working,,,,,
-1717210880,Imprison,AB_Charm_SendToPrison_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1160664147,Inspect,AB_Interact_Inspect_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
2145896190,Interact,AB_Interact_UseMusicPlayerStation_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-2143553487,Interact,AB_Interact_UsePrisonStation_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-312796240,Interact Arena Flag Leave,AB_Interact_ArenaFlag_Leave_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-926110853,Interact Arena Flag Team01,AB_Interact_ArenaFlag_Team01_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
270247647,Interact Arena Flag Team02,AB_Interact_ArenaFlag_Team02_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-723874886,Interact Arena Flag Team03,AB_Interact_ArenaFlag_Team03_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
919946085,Interact Arena Flag Team04,AB_Interact_ArenaFlag_Team04_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1864378264,Interact Arena Station,AB_Interact_ArenaStation_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1114643812,Interact Duel Flag,AB_Interact_DuelFlag_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
544227616,Interact Mount Revive,AB_Interact_Mount_Revive_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1912437283,Interact Open Container Allow Shapeshift,AB_Interact_OpenContainer_AllowShapeshift_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
922855296,Interact Use Blood Mixer,AB_Interact_UseBloodMixer_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1022555711,Interact Use Fusion Forge Ability,AB_Interact_UseFusionForge_Ability_Group,,,,,,,Unreviewed,,Working,,,,,
-341552237,Interact Use Inventory Route Station,AB_Interact_UseInventoryRouteStation_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1309114324,Interact Use Stables,AB_Interact_UseStables_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
205884718,Iva Weapon Equip Base,AB_Iva_WeaponEquip_Base_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
948730951,Iva Weapon Equip BFG,AB_Iva_WeaponEquip_BFG_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-2020699185,Iva Weapon Equip Flamer,AB_Iva_WeaponEquip_Flamer_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-420570478,Iva Weapon Equip Shotgun,AB_Iva_WeaponEquip_Shotgun_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-1409019914,Iva Weapon Equip Tazer,AB_Iva_WeaponEquip_Tazer_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
980772169,Iva Weapon Malfunction Base,AB_Iva_WeaponMalfunction_Base_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
49364370,Iva Weapon Malfunction Flamer,AB_Iva_WeaponMalfunction_Flamer_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-680856467,Iva Weapon Malfunction Shotgun,AB_Iva_WeaponMalfunction_Shotgun_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-1873002975,Knight 2 H On Aggro,AB_Knight_2H_OnAggro_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1124815062,Knight 2 H On Aggro,AB_Knight_2H_OnAggro_Group,,,,,,,Unreviewed,,Working,,,,,
-2127256282,Knight 2 H Side Step Left,AB_Knight_2H_SideStep_Left_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-386968650,Knight Shield Directional Shield,AB_KnightShield_DirectionalShield_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1950156342,Knight Shield On Aggro,AB_KnightShield_OnAggro_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
157070105,Knight Shield Side Step Back,AB_KnightShield_SideStep_Back_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-2012449382,Knight Shield Side Step Left,AB_KnightShield_SideStep_Left_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1703351456,Knight Shield Side Step Right,AB_KnightShield_SideStep_Right_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-931708593,Knock Knock,AB_Interact_DoorKnock_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1558475957,Land,AB_Shapeshift_Bat_Land_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1679087496,Land,,Other,,,,,,Unreviewed,,Working,,,,,
1131137826,Legion Vargulf Maul Knockdown Lesser,AB_Legion_Vargulf_MaulKnockdown_AbilityGroup_Lesser,Other,,,,,,Unreviewed,,Working,,,Ripperbeast,,
978386280,Lightning Curtain,AB_Gloomrot_RailgunSergeant_LightningWall_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Voltatia the Power Master,,
1071205195,Lightning Curtain,AB_Storm_LightningWall_AbilityGroup,Storm|Defensive,,,,,,Unreviewed,,Working,,,,,
646443134,Lightning Storm Debug,AB_LightningStorm_Debug_Group,Other,,,,,,Unreviewed,,Working,,,,,
-839571202,Lightweaver Holy Bolt Spray,AB_Lightweaver_HolyBoltSpray_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Lightweaver,,
1876841142,Lightweaver Holy Trinity,AB_Lightweaver_HolyTrinity_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Lightweaver,,
-1617880256,Lucie Alchemic Madness Channel,AB_Lucie_AlchemicMadness_Channel_AbilityGroup,,SelfCast,Channel,auto,,,Unreviewed,,Working,,,,,
550876706,Lucie Alchemic Madness Walk To Pos,AB_Lucie_AlchemicMadness_WalkToPos_AbilityGroup,,SelfCast,,auto,,,Unreviewed,,Working,,,,,
1628835400,Lucie Barrier,AB_Lucie_Barrier_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
505640659,Lucie Pick Up Potion Pickup,AB_Lucie_PickUpPotion_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
385165207,Lucie Pick Up Potion Walk To Potion,AB_Lucie_PickUpPotion_WalkToPotion_AbilityGroup,,SelfCast,,auto,,,Unreviewed,,Working,,,,,
2026199659,Lucie Player Ability Clarity Potion Drink,AB_Lucie_PlayerAbility_ClarityPotion_Drink_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1427506356,Lucie Player Ability Clarity Potion Drop,AB_Lucie_PlayerAbility_ClarityPotion_Drop_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
992060171,Lucie Player Ability Liquid Fire Potion Drop,AB_Lucie_PlayerAbility_LiquidFirePotion_Drop_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1340177024,Lucie Player Ability Liquid Luck Potion Drink,AB_Lucie_PlayerAbility_LiquidLuckPotion_Drink_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1404029255,Lucie Player Ability Liquid Luck Potion Drop,AB_Lucie_PlayerAbility_LiquidLuckPotion_Drop_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
2102890955,Lucie Player Ability Polymorph Potion Drink,AB_Lucie_PlayerAbility_PolymorphPotion_Drink_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1834131915,Lucie Player Ability Polymorph Potion Drop,AB_Lucie_PlayerAbility_PolymorphPotion_Drop_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1808221013,Lucie Player Ability Potion Base Drink,AB_Lucie_PlayerAbility_Potion_Base_Drink_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1492189086,Lucie Player Ability Potion Base Drop,AB_Lucie_PlayerAbility_Potion_Base_Drop_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-425763347,Lucie Player Ability Wondrous Healing Potion Drink,AB_Lucie_PlayerAbility_WondrousHealingPotion_Drink_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1225529685,Lucie Player Ability Wondrous Healing Potion Drop,AB_Lucie_PlayerAbility_WondrousHealingPotion_Drop_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-2147238865,Lucie Player Clarity Potion Interact Pickup,AB_Lucie_Player_ClarityPotion_Interact_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1858007153,Lucie Player Liquid Fire Potion Interact Pickup,AB_Lucie_Player_LiquidFirePotion_Interact_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-700139030,Lucie Player Liquid Luck Potion Interact Pickup,AB_Lucie_Player_LiquidLuckPotion_Interact_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1328627408,Lucie Player Polymorph Potion Interact Pickup,AB_Lucie_Player_PolymorphPotion_Interact_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1524554505,Lucie Player Potion Base Interact Pickup,AB_Lucie_Player_Potion_Base_Interact_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-964075599,Lucie Player Wondrous Healing Potion Interact Pickup,AB_Lucie_Player_WondrousHealingPotion_Interact_Pickup_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
995945059,Manticore Breath From Above,AB_Manticore_BreathFromAbove_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Talzur the Winged Horror,,
-627924949,Manticore Chaos Breath,AB_Manticore_ChaosBreath_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Talzur the Winged Horror,,
-808215778,Manticore Fly End,AB_Manticore_FlyEnd_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Talzur the Winged Horror,,
-722759857,Manticore Fly Start,AB_Manticore_FlyStart_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Talzur the Winged Horror,,
1686895005,Manticore Frost Vortex,AB_Manticore_FrostVortex_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Talzur the Winged Horror,,
1806701827,Manticore Stagger,AB_Manticore_Stagger_AbilityGroup,,,,,,,Reviewed,reaction,Working,,,,yes,B1 audit: reaction (counter/knockdown) — may be a real CC; evaluate in-game
1254689969,Manticore Target Switch,AB_Manticore_TargetSwitch_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-418737686,Manticore Wing Storm,AB_Manticore_WingStorm_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Talzur the Winged Horror,,
2073002423,Militia Bell Ringer Ring Bell,AB_Militia_BellRinger_RingBell_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Bell Ringer,,
-1049539886,Militia Bishop Of Dunley Holy Beam Aggro Buff,AB_Militia_BishopOfDunley_HolyBeam_AggroBuff_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Raziel the Shepherd,,
1232856473,Militia Bomb Throw,AB_Militia_BombThrow_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Militia Demolisher,,
-715615220,Militia Fabians Steed Aggro Target,AB_Militia_FabiansSteed_AggroTarget_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-59488185,Militia Fabians Steed Mounted Swing Movement,AB_Militia_FabiansSteed_MountedSwingMovement_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
644410055,Militia Fabians Steed Post Charge,AB_Militia_FabiansSteed_PostCharge_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
1207495983,Militia Fabians Steed Post Multi Charge,AB_Militia_FabiansSteed_PostMultiCharge_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-469608333,Militia Fabians Steed Run Close,AB_Militia_FabiansSteed_RunClose_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-212014657,Militia Glassblower Glass Rain,AB_Militia_Glassblower_GlassRain_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Grethel the Glassblower,,
890007919,Militia Glassblower Mirror Shield,AB_Militia_Glassblower_MirrorShield_AbilityGroup,,SelfCast,,auto,,,Unreviewed,,Working,,,,,
308360499,Militia Guard VBlood Frost Shield,AB_Militia_Guard_VBlood_FrostShield_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
940440404,Militia Heavy Directional Shield,AB_Militia_Heavy_DirectionalShield_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-680710725,Militia Horseman Mount Run Away,AB_Militia_Horseman_Mount_RunAway_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1162366175,Militia Horseman Unlock Rotation,AB_Militia_Horseman_UnlockRotation_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1055527085,Militia Hound Howl,AB_Militia_Hound_Howl_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
479773974,Militia Hound Master Spread Shot,AB_Militia_HoundMaster_SpreadShot_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Boyo,,
-1291643146,Militia Hound Step Back,AB_Militia_Hound_StepBack_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-1065281102,Militia Miner On Aggro,AB_Militia_Miner_OnAggro_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
828954334,Monster Lightning Pillar Speed Buff,AB_Monster_LightningPillar_SpeedBuff_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1693720077,Monster Pierce Finnish,AB_Monster_PierceFinnish_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Adam the Firstborn,,
-2127334043,Monster Summon Lightning Pillars,AB_Monster_SummonLightningPillars_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Adam the Firstborn,,
-2066895745,Monster Throw,AB_Monster_Throw_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Adam the Firstborn,,
-1142698587,Multishot,AB_Longbow_MultiShot_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1766338327,Mutant Flesh Golem Bulldoze Scream,AB_Mutant_FleshGolem_Bulldoze_Scream_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Flesh Golem,,
1388701732,Mutant Spitter Poison Rain,AB_Mutant_Spitter_PoisonRain_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Mutant Spitter,,
-985136954,Másodlagos támadás,AB_ChurchOfLight_Overseer_SpinAttack_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,"Sir Magnus, a Felvigyázó",,
-53273186,No,AB_Emote_Vampire_No_AbilityGroup,Other,,,,,,Reviewed,emote,Working,,,,yes,B1 audit: emote — evaluate in-game for player usability (players want more emotes); keep if functional
1634335063,Normal Form,AB_Shapeshift_NormalForm_Group,Shapeshift,,,,,,Unreviewed,,Working,,,,,
1267698255,Nun Ao E,AB_Nun_AoE_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
919394375,Nun AoE,AB_Nun_AoE_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Nun,,
605530795,Nun HARD Holy Bolt Spray,AB_Nun_HARD_HolyBoltSpray_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Christina the Sun Priestess,,
54266570,Nun Healing Channel,AB_Nun_HealingChannel_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Christina the Sun Priestess,,
1090673078,Nun Healing Channel Long,AB_Nun_HealingChannel_AbilityGroup_Long,Other,,,,,,Unreviewed,,Working,,,Christina the Sun Priestess,,
397860291,Nun Healing Channel Short,AB_Nun_HealingChannel_AbilityGroup_Short,Other,,,,,,Unreviewed,,Working,,,Christina the Sun Priestess,,
-1763951497,Ocean Piranha Circle,AB_Ocean_Piranha_Circle_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Hungry Piranha,,
2099812790,Open,AB_Interact_Construct_Long_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
34416775,Open,AB_Interact_Dismantle_Long_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-310753479,Open,AB_Interact_Dismantle_Short_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1662046920,Open,AB_Interact_OpenContainer_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1399369255,Open,AB_Interact_PlaceTileModel_AbilityGroup_Long,Other,,,,,,Unreviewed,,Working,,,,,
-927251534,Open,AB_Interact_UseBloodAltar_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-191894025,Open,AB_Interact_UseJewelCraftingStation_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
897325595,Open,AB_Interact_UseRefinementStation_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-2139983264,Open,AB_Interact_UseRefinementStationBloodpress_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-2120286823,Open,AB_Interact_UseRefinementStationGrinder_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-3758365,Open,AB_Interact_UseSalvageStation_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
2038916168,Open,AB_Interact_UseWorkstation_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1934538221,Open/Close,AB_Interact_OpenDoor_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-80003337,Overloaded,AB_Interact_UseLightningRodStation_Overloaded_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1927100043,Paladin Divine Angel Angelic Flack Cannon,AB_Paladin_DivineAngel_AngelicFlackCannon_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Divine Angel,,
31826871,Paladin Divine Angel Holy Barrage,AB_Paladin_DivineAngel_HolyBarrage_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Divine Angel,,
-1847055470,Paladin Fallen Angel Unholy Barrage,AB_Paladin_FallenAngel_UnholyBarrage_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Fallen Angel,,
-1408189956,Paladin On Aggro,AB_Paladin_OnAggro_AbilityGroup,,,,,,,Unreviewed,,Working,,,,,
-643255566,Paladin On Aggro,AB_Paladin_OnAggro_Group,,,,,,,Unreviewed,,Working,,,,,
1306041529,Pass Through,AB_Interact_DraculaDoor_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1732463804,Pick Up,AB_Interact_Pickup_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
165220777,Pick Up,AB_Interact_Pickup_Resource_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
974235336,Poción de sangre,AB_Consumable_PrisonBloodPotion_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-452406649,Point,AB_Emote_Vampire_Point_AbilityGroup,Other,,,,,,Reviewed,emote,Working,,,,yes,B1 audit: emote — evaluate in-game for player usability (players want more emotes); keep if functional
-914903899,Poloma Projectile,AB_Poloma_Projectile_Group,Other,,,,,,Unreviewed,,Working,,,Lesser Blood Soul,,
1112116762,Power Surge,AB_Chaos_PowerSurge_AbilityGroup,Chaos|Defensive,,,,,,Unreviewed,,Working,,,,,
458004643,Primary Attack,,Other,,,,,,Unreviewed,,Working,,,Errol the Stonebreaker,,
2034763818,Primary Attack,AB_Bandit_Mugger_GapCloser_Group,Other,,,,,,Unreviewed,,Working,,,Mugger,,
-659513479,Primary Attack,AB_Bandit_Thief_Rush_Elite_Group,Other,,,,,,Unreviewed,,Working,,,,,
-1956103113,Primary Attack,AB_Bandit_Thief_Rush_Group,Other,,,,,,Unreviewed,,Working,,,Thief,,
455219779,Primary Attack,AB_Bandit_Tourok_VBlood_DoubleSwing_AbilityGroup01,Other,,,,,,Unreviewed,,Working,,,Quincey the Bandit King,,
-453755281,Primary Attack,AB_Bandit_Tourok_VBlood_DoubleSwing_AbilityGroup02,Other,,,,,,Unreviewed,,Working,,,Quincey the Bandit King,,
-292632051,Primary Attack,AB_BatSwarm_BehaviourVariationApproch_Group,Other,,,,,,Unreviewed,,Working,,,Giant Bat,,
1493606342,Primary Attack,AB_BatSwarm_BehaviourVariationCircleClose_Group,Other,,,,,,Unreviewed,,Working,,,Giant Bat,,
1407801281,Primary Attack,AB_BatSwarm_BehaviourVariationCircleFar_Group,Other,,,,,,Unreviewed,,Working,,,Giant Bat,,
417450031,Primary Attack,AB_BatSwarm_BehaviourVariationCircleMid_Group,Other,,,,,,Unreviewed,,Working,,,Giant Bat,,
-1698981316,Primary Attack,AB_BatVampire_Whirlwind_AbilityGroup,Other,SelfCast,Channel,auto,,,Unreviewed,,Working,,,Lord Styx the Night Champion,,
-193432841,Primary Attack,AB_Bear_FallAsleep_Group,Other,,,,,,Unreviewed,,Working,,,Kodia the Ferocious Bear,,
1172834223,Primary Attack,AB_Cardinal_Zap_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Azariel the Sunbringer,,
526997488,Primary Attack,AB_ChurchOfLight_Overseer_LanceCharge_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
-1512916174,Primary Attack,AB_Cultist_MeleeAttack01_Group01,Other,,,,,,Unreviewed,,Working,,,Slicer,,
-2095410919,Primary Attack,AB_Cultist_MeleeAttack02_Group01,Other,,,,,,Unreviewed,,Working,,,Slicer,,
249896389,Primary Attack,AB_Cultist_MeleeAttack03_Group01,Other,,,,,,Unreviewed,,Working,,,Slicer,,
756139644,Primary Attack,AB_Cursed_MountainBeast_WhackAVampBuff_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Gorecrusher the Behemoth,,
1294766036,Primary Attack,AB_Cursed_Witch_WickedWhisps_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Matka the Curse Weaver,,
-1512616160,Primary Attack,AB_CursedWanderer_FakeMeleeAttack_Group,Other,,,,,,Unreviewed,,Working,,,Primal Blood Soul,,
-1137336047,Primary Attack,AB_CursedWanderer_Gossip_Group,Other,,,,,,Unreviewed,,Working,,,Primal Blood Soul,,
-1204182143,Primary Attack,AB_Devoted_BasicAttack_Group02,Other,,,,,,Unreviewed,,Working,,,Devoted,,
-1670440585,Primary Attack,AB_Dreadhorn_Trample_Init_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Dreadhorn,,
1236214928,Primary Attack,AB_Dreadhorn_Trample_Second_Init_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Dreadhorn,,
-249023543,Primary Attack,AB_Footman_Hook_Group_UNUSED,Other,,,,,,Unreviewed,,Working,,,,,
1685753538,Primary Attack,AB_Footman_Lunge_Group_UNUSED,Other,,,,,,Unreviewed,,Working,,,,,
-588647240,Primary Attack,AB_Footman_Swing_Group_UNUSED,Other,,,,,,Unreviewed,,Working,,,,,
-447578631,Primary Attack,AB_Generic_BehaviourVariationApproch_Group,Other,,,,,,Unreviewed,,Working,,,Crow,,
-2125818102,Primary Attack,AB_Generic_BehaviourVariationCircleClose_Group,Other,,,,,,Unreviewed,,Working,,,Crow,,
903306477,Primary Attack,AB_Generic_BehaviourVariationCircleFar_Group,Other,,,,,,Unreviewed,,Working,,,Crow,,
-1357699119,Primary Attack,AB_Generic_BehaviourVariationCircleMid_Group,Other,,,,,,Unreviewed,,Working,,,Crow,,
-1204505053,Primary Attack,AB_Geomancer_Enrage_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Terah the Geomancer,,
-1148606177,Primary Attack,AB_Geomancer_UndergroundTremmors_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Terah the Geomancer,,
1333250097,Primary Attack,AB_GiantCrow_Taunt_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Crow,,
1485838951,Primary Attack,AB_Gloomrot_Technician_Fiddle_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Labworker,,
1678557149,Primary Attack,AB_Harpy_FeatherDuster_Spin_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,,,
1510954952,Primary Attack,AB_IronGolem_FallAsleep_Buff_Group,Other,,,,,,Unreviewed,,Working,,,Blood Golem,,
-1715136284,Primary Attack,AB_Iva_BomberJetpack_ChaseTarget_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-577179884,Primary Attack,AB_Iva_BomberJetpack_Land_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-1770586075,Primary Attack,AB_Iva_BomberJetpack_TakeOff_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
1450987113,Primary Attack,AB_Iva_ShotgunBlast_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Ziva the Engineer,,
-2042076580,Primary Attack,AB_Legion_Guardian_MinionAttackChain_AbilityGroup_01,Other,,,,,,Unreviewed,,Working,,,Sanguinary Guard,,
-809908964,Primary Attack,AB_Legion_Guardian_MinionAttackChain_AbilityGroup_02,Other,,,,,,Unreviewed,,Working,,,Sanguinary Guard,,
-639471262,Primary Attack,AB_Legion_Guardian_NecroWarp_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Sanguinary Guard,,
-740078985,Primary Attack,AB_Legion_Nightmare_Taunt_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Nightmare,,
-968445725,Primary Attack,AB_Legion_Vargulf_Approach_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Slaughterbeast,,
494176178,Primary Attack,AB_Matriarch_SpinAttack_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Morian the Stormwing Matriarch,,
-719487446,Primary Attack,AB_Militia_Glassblower_Approach_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Grethel the Glassblower,,
1624827356,Primary Attack,AB_Militia_Guard_VBlood_FrostNova_Group,Other,,,,,,Unreviewed,,Working,,,Vincent the Frostbringer,,
-1110188840,Primary Attack,AB_Militia_Guard_VBlood_IceBoltsThrow_Group,Other,,,,,,Unreviewed,,Working,,,Vincent the Frostbringer,,
1607170837,Primary Attack,AB_Militia_Guard_VBlood_IceBreakerInit_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Vincent the Frostbringer,,
-213757827,Primary Attack,AB_Militia_Leader_Whirlwind_v2_AbilityGroup,Other,SelfCast,Channel,auto,,,Unreviewed,,Working,,,Octavian the Militia Captain,,
-1802655130,Primary Attack,AB_Militia_Leader_Whirlwind_v2_Init_AbilityGroup,Other,,,,,,Unreviewed,,Working,,,Octavian the Militia Captain,,
-1077498120,Primary Attack,AB_Militia_Whirlwind_AbilityGroup,Other,SelfCast,,auto,,,Unreviewed,,Working,,,,,
